latitude,longitude,store_name,code,location,imei
34.15429,3.50309,Messaad,DZ,Africa/Algiers,3590433799317661347
44.97639,19.61222,Sremska Mitrovica,RS,Europe/Belgrade,8630330696303482279
35.89972,14.51472,Valletta,MT,Europe/Malta,863033069630348909
34.14251,-118.25508,Glendale,US,America/Los_Angeles,3590433799317662048
34.5624,38.28402,Tadmur,SY,Asia/Damascus,3590433799317662089
41.57721,-93.71133,West Des Moines,US,America/Chicago,8630330696303481339
8.88988,-79.62603,Veracruz,PA,America/Panama,359043379931766148
39.57582,-105.11221,Ken Caryl,US,America/Denver,863033069630348958
8.88649,2.59753,Tchaourou,BJ,Africa/Porto-Novo,863033069630348131
10.61285,12.19458,Biu,NG,Africa/Lagos,8630330696303482105
6.45407,3.39467,Lagos,NG,Africa/Lagos,8630330696303481586
37.49223,15.07041,Catania,IT,Europe/Rome,8630330696303482493
50.18545,27.06365,Shepetivka,UA,Europe/Kyiv,863033069630348180
36.08497,9.37082,Siliana,TN,Africa/Tunis,3590433799317662188
41.41204,2.18247,el Camp de l'Arpa del Clot,ES,Europe/Madrid,8630330696303481438
3.8801,-77.03116,Buenaventura,CO,America/Bogota,3590433799317662030
50.7236,-3.52751,Exeter,GB,Europe/London,3590433799317661529
53.14657,140.72287,Nikolayevsk-on-Amure,RU,Asia/Vladivostok,8630330696303482170
43.16547,-77.70066,Gates-North Gates,US,America/New_York,863033069630348230
38.91817,-78.19444,Front Royal,US,America/New_York,3590433799317661834
8.43333,99.96667,Nakhon Si Thammarat,TH,Asia/Bangkok,8630330696303481560
-8.28333,-35.03333,Cabo,BR,America/Recife,8630330696303482063
18.42745,-67.15407,Aguadilla,PR,America/Puerto_Rico,8630330696303481545
49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,8630330696303481792
36.19278,117.65694,Laiwu,CN,Asia/Shanghai,3590433799317661594
36.61954,4.08282,Beni Douala,DZ,Africa/Algiers,359043379931766585
-34.28853,146.05093,Griffith,AU,Australia/Sydney,8630330696303482196
48.77275,5.16108,Bar-le-Duc,FR,Europe/Paris,359043379931766759
11.00599,77.5609,Kangayam,IN,Asia/Kolkata,8630330696303481776
40.24537,-75.64963,Pottstown,US,America/New_York,3590433799317661222
22.4711,88.1453,Pujali,IN,Asia/Kolkata,8630330696303482212
50.23271,12.87117,Karlovy Vary,CZ,Europe/Prague,8630330696303481032
45.39402,9.29109,San Giuliano Milanese,IT,Europe/Rome,8630330696303481560
30.46907,70.96699,Kot Addu,PK,Asia/Karachi,359043379931766502
51.88333,8.51667,Verl,DE,Europe/Berlin,3590433799317661560
18.00747,-76.78319,New Kingston,JM,America/Jamaica,863033069630348982
49.97704,9.15214,Aschaffenburg,DE,Europe/Berlin,359043379931766742
14.64056,104.64992,Kantharalak,TH,Asia/Bangkok,3590433799317661339
-28.81833,-52.51028,Soledade,BR,America/Sao_Paulo,863033069630348123
-8.66667,-35.71667,Catende,BR,America/Recife,359043379931766213
25.67927,-80.31727,Kendall,US,America/New_York,8630330696303482493
41.24264,16.50104,Bisceglie,IT,Europe/Rome,3590433799317661768
51.24197,4.82313,Lille,BE,Europe/Brussels,359043379931766874
34.81667,137.4,Toyokawa,JP,Asia/Tokyo,3590433799317661933
41.47892,-87.45476,Schererville,US,America/Chicago,3590433799317661206
28.71271,77.656,Pilkhua,IN,Asia/Kolkata,8630330696303481321
45.75279,130.57211,Boli,CN,Asia/Shanghai,3590433799317661941
28.54944,-81.77285,Clermont,US,America/New_York,3590433799317661115
-33.79176,151.08057,Eastwood,AU,Australia/Sydney,3590433799317662055
51.65,-0.2,Barnet,GB,Europe/London,863033069630348883
3.3285,99.1625,Tebingtinggi,ID,Asia/Jakarta,8630330696303481727
57.30185,39.85331,Gavrilov-Yam,RU,Europe/Moscow,359043379931766536
50.09019,8.4493,Hofheim am Taunus,DE,Europe/Berlin,8630330696303481941
43.4125,23.225,Montana,BG,Europe/Sofia,3590433799317661982
48.46458,9.22796,Pfullingen,DE,Europe/Berlin,359043379931766460
37.13548,-3.67029,Las Gabias,ES,Europe/Madrid,8630330696303481230
50.76306,-1.29772,Cowes,GB,Europe/London,8630330696303481818
20.88098,75.11937,Parola,IN,Asia/Kolkata,359043379931766106
11.93381,79.82979,Puducherry,IN,Asia/Kolkata,8630330696303482055
25.75728,75.37991,Deoli,IN,Asia/Kolkata,8630330696303481396
56.03361,35.96944,Volokolamsk,RU,Europe/Moscow,863033069630348768
42.28639,18.84,Budva,ME,Europe/Podgorica,8630330696303481263
43.82634,144.09638,Motomachi,JP,Asia/Tokyo,8630330696303481321
40.81,-73.9625,Morningside Heights,US,America/New_York,3590433799317661222
20.88953,-156.47432,Kahului,US,Pacific/Honolulu,863033069630348321
42.7392,-84.62081,Waverly,US,America/Detroit,8630330696303481149
54.8421,46.5813,Alatyr‚Äô,RU,Europe/Moscow,3590433799317662105
54.58048,16.86194,Ustka,PL,Europe/Warsaw,8630330696303482303
-32.45242,-71.23106,La Ligua,CL,America/Santiago,3590433799317662253
34.81667,137.4,Toyokawa,JP,Asia/Tokyo,3590433799317661206
54.8421,46.5813,Alatyr‚Äô,RU,Europe/Moscow,3590433799317661248
34.25807,-88.70464,Tupelo,US,America/Chicago,863033069630348883
40.81,-73.9625,Morningside Heights,US,America/New_York,8630330696303481453
10.63504,-85.43772,Liberia,CR,America/Costa_Rica,3590433799317661552
17.30858,97.01124,Kyaikto,MM,Asia/Yangon,3590433799317661164
41.50343,-74.01042,Newburgh,US,America/New_York,3590433799317661669
50.74497,3.20639,Mouscron,BE,Europe/Brussels,863033069630348164
40.34912,-111.90466,Saratoga Springs,US,America/Denver,863033069630348263
-6.8,39.25,Magomeni,TZ,Africa/Dar_es_Salaam,8630330696303482360
14.62072,74.83554,Sirsi,IN,Asia/Kolkata,3590433799317661768
-20.25333,-43.80139,Itabirito,BR,America/Sao_Paulo,359043379931766783
-11.78333,19.91667,Luena,AO,Africa/Luanda,8630330696303482295
3.11988,35.59642,Lodwar,KE,Africa/Nairobi,863033069630348404
17.54907,82.85749,Elamanchili,IN,Asia/Kolkata,8630330696303481594
-33.88096,151.07986,Strathfield,AU,Australia/Sydney,863033069630348735
45.40008,-73.58248,Sainte-Catherine,CA,America/Toronto,359043379931766940
-1.63333,13.58357,Franceville,GA,Africa/Libreville,8630330696303481412
3.02013,30.91105,Arua,UG,Africa/Kampala,863033069630348966
39.00622,-77.4286,Sterling,US,America/New_York,8630330696303482105
43.1009,-75.23266,Utica,US,America/New_York,8630330696303482410
11.93381,79.82979,Puducherry,IN,Asia/Kolkata,863033069630348016
10.15031,-73.9614,El Copey,CO,America/Bogota,863033069630348123
12.18441,18.69303,Mongo,TD,Africa/Ndjamena,359043379931766858
46.7055,38.2739,Yeysk,RU,Europe/Moscow,3590433799317661032
45.51667,4.86667,Vienne,FR,Europe/Paris,863033069630348875
46.23899,-63.13414,Charlottetown,CA,America/Halifax,8630330696303481776
51.42708,-0.91979,Lower Earley,GB,Europe/London,8630330696303481123
-32.05251,115.88782,Willetton,AU,Australia/Perth,8630330696303481016
34.9,137.5,Shinshiro,JP,Asia/Tokyo,3590433799317662246
41.09822,120.74792,Nanpiao,CN,Asia/Shanghai,863033069630348016
57.30185,39.85331,Gavrilov-Yam,RU,Europe/Moscow,3590433799317662360
55.64776,38.02486,Malakhovka,RU,Europe/Moscow,359043379931766999
56.03361,35.96944,Volokolamsk,RU,Europe/Moscow,8630330696303481461
25.49043,85.94001,Teghra,IN,Asia/Kolkata,8630330696303482030
53.30972,83.62389,Novosilikatnyy,RU,Asia/Barnaul,3590433799317662436
-0.35817,42.54536,Kismayo,SO,Africa/Mogadishu,3590433799317662071
31.82539,72.54064,Sillanwali,PK,Asia/Karachi,359043379931766049
-22.97056,-46.99583,Valinhos,BR,America/Sao_Paulo,8630330696303481826
36.33011,138.89585,Annaka,JP,Asia/Tokyo,863033069630348727
14.93333,-91.11667,Chichicastenango,GT,America/Guatemala,863033069630348263
36.64852,51.49621,Nowshahr,IR,Asia/Tehran,863033069630348024
52.59319,13.32127,Wittenau,DE,Europe/Berlin,359043379931766858
37.71715,-122.40433,Visitacion Valley,US,America/Los_Angeles,863033069630348032
50.18545,27.06365,Shepetivka,UA,Europe/Kyiv,8630330696303481172
50.80019,7.20769,Siegburg,DE,Europe/Berlin,8630330696303481701
53.51684,-113.3187,Sherwood Park,CA,America/Edmonton,3590433799317661313
6.8485,3.64633,Shagamu,NG,Africa/Lagos,359043379931766908
25.87972,-97.50417,Heroica Matamoros,MX,America/Matamoros,3590433799317661958
17.94979,-94.91386,Acayucan,MX,America/Mexico_City,359043379931766270
9.3337,122.8637,Santa Catalina,PH,Asia/Manila,359043379931766643
14.62072,74.83554,Sirsi,IN,Asia/Kolkata,8630330696303481636
35.61452,-88.81395,Jackson,US,America/Chicago,3590433799317661172
50.8,3.16667,Wevelgem,BE,Europe/Brussels,863033069630348917
11.8659,34.3869,Ar Ruseris,SD,Africa/Khartoum,359043379931766098
7.6,4.18333,Olupona,NG,Africa/Lagos,359043379931766809
14.46693,75.92694,Davangere,IN,Asia/Kolkata,8630330696303481198
40.1675,34.37389,Sungurlu,TR,Europe/Istanbul,3590433799317661321
4.2475,9.00472,Idenao,CM,Africa/Douala,359043379931766015
-27.50578,153.10236,Carindale,AU,Australia/Brisbane,3590433799317662428
52.31333,6.92917,Oldenzaal,NL,Europe/Amsterdam,359043379931766569
40.63316,-74.13653,Port Richmond,US,America/New_York,359043379931766007
49.593777,17.250879,Olomouc,CZ,Europe/Prague,3590433799317662279
-5.85746,144.23058,Mount Hagen,PG,Pacific/Port_Moresby,8630330696303482147
48.25,16.4,Floridsdorf,AT,Europe/Vienna,3590433799317661206
35.05266,-78.87836,Fayetteville,US,America/New_York,863033069630348719
43.41949,77.0202,Otegen Batyra,KZ,Asia/Almaty,359043379931766023
34.15429,3.50309,Messaad,DZ,Africa/Algiers,863033069630348495
48,-4.1,Quimper,FR,Europe/Paris,3590433799317661628
20.88098,75.11937,Parola,IN,Asia/Kolkata,3590433799317662162
41.84364,-87.71255,South Lawndale,US,America/Chicago,359043379931766288
36.20389,127.08472,Nonsan,KR,Asia/Seoul,8630330696303481560
51.95838,4.47124,Schiebroek,NL,Europe/Amsterdam,8630330696303482212
-22.45667,-47.53028,Santa Gertrudes,BR,America/Sao_Paulo,863033069630348222
48.975658,14.480255,České Budějovice,CZ,Europe/Prague,8630330696303481685
40.72586,8.55552,Sassari,IT,Europe/Rome,359043379931766684
31.92923,34.86563,Ramla,IL,Asia/Jerusalem,3590433799317661537
-6.8,39.25,Magomeni,TZ,Africa/Dar_es_Salaam,3590433799317661172
53.95278,32.86389,Roslavl‚Äô,RU,Europe/Moscow,359043379931766197
-22.9,44.53333,Sakaraha,MG,Indian/Antananarivo,863033069630348354
28.90054,-81.26367,Deltona,US,America/New_York,3590433799317661529
43.54072,-116.56346,Nampa,US,America/Boise,8630330696303482410
12.97389,123.99333,Sorsogon,PH,Asia/Manila,8630330696303481578
50.82709,6.9747,Wesseling,DE,Europe/Berlin,8630330696303482402
18.87813,72.93924,Uran,IN,Asia/Kolkata,359043379931766429
30.17746,-81.38758,Palm Valley,US,America/New_York,863033069630348404
55.62047,37.49338,Tyoply Stan,RU,Europe/Moscow,359043379931766437
44.22639,22.53083,Negotin,RS,Europe/Belgrade,8630330696303482444
41.80753,-87.65644,New City,US,America/Chicago,3590433799317662303
50.71229,4.52529,Rixensart,BE,Europe/Brussels,863033069630348917
12.12278,-61.62498,Grenville,GD,America/Grenada,8630330696303482113
49.593777,17.250879,Olomouc,CZ,Europe/Prague,8630330696303481511
6.25947,102.05461,Tak Bai,TH,Asia/Bangkok,8630330696303482352
47.46657,84.87144,Zaysan,KZ,Asia/Almaty,863033069630348354
49.593777,17.250879,Olomouc,CZ,Europe/Prague,8630330696303482048
49.88307,-119.48568,Kelowna,CA,America/Vancouver,8630330696303481800
36.08497,9.37082,Siliana,TN,Africa/Tunis,3590433799317661073
31.82539,72.54064,Sillanwali,PK,Asia/Karachi,8630330696303482196
54.39304,53.26023,Bavly,RU,Europe/Moscow,863033069630348776
37.49073,-2.77259,Baza,ES,Europe/Madrid,3590433799317662436
51.64316,-0.36053,Bushey,GB,Europe/London,863033069630348693
50.75767,-1.5443,Lymington,GB,Europe/London,359043379931766189
50.8,3.16667,Wevelgem,BE,Europe/Brussels,863033069630348610
47.46657,84.87144,Zaysan,KZ,Asia/Almaty,863033069630348271
58.04254,65.27258,Tavda,RU,Asia/Yekaterinburg,359043379931766742
50.511002,14.150558,Terezín,CZ,Europe/Prague,3590433799317662170
44.31771,9.32241,Chiavari,IT,Europe/Rome,863033069630348073
-2.90055,-79.00453,Cuenca,EC,America/Guayaquil,8630330696303482352
-17.74431,-48.62789,Caldas Novas,BR,America/Sao_Paulo,863033069630348693
-7.51611,109.05389,Wangon,ID,Asia/Jakarta,359043379931766510
50.79205,-1.08593,Southsea,GB,Europe/London,3590433799317662162
-0.35817,42.54536,Kismayo,SO,Africa/Mogadishu,359043379931766346
5.90702,116.10146,Donggongon,MY,Asia/Kuching,8630330696303481917
34.4833,136.84186,Toba,JP,Asia/Tokyo,8630330696303481867
48.975658,14.480255,České Budějovice,CZ,Europe/Prague,3590433799317661008
46.32374,-120.00865,Sunnyside,US,America/Los_Angeles,3590433799317662196
-15.675,-38.94722,Canavieiras,BR,America/Bahia,3590433799317661453
43.61092,3.87723,Montpellier,FR,Europe/Paris,3590433799317661669
12.74482,4.52514,Argungu,NG,Africa/Lagos,8630330696303481610
-36.9256,-73.02841,Chiguayante,CL,America/Santiago,3590433799317661099
51.62907,-0.74934,High Wycombe,GB,Europe/London,863033069630348784
-21.41222,-42.19667,Miracema,BR,America/Sao_Paulo,3590433799317662402
21.59983,71.21169,Amreli,IN,Asia/Kolkata,3590433799317661461
52.68333,0.93333,East Dereham,GB,Europe/London,8630330696303481768
33.78333,114.51667,Wacheng,CN,Asia/Shanghai,8630330696303482048
28.15112,-82.46148,Lutz,US,America/New_York,3590433799317662444
52.14,5.58472,Barneveld,NL,Europe/Amsterdam,8630330696303481198
36.33011,138.89585,Annaka,JP,Asia/Tokyo,359043379931766908
38.10558,-1.86343,Caravaca,ES,Europe/Madrid,359043379931766064
12.37169,123.62494,Masbate,PH,Asia/Manila,863033069630348875
57.47908,-4.22398,Inverness,GB,Europe/London,359043379931766668
50.23805,8.86704,Nidderau,DE,Europe/Berlin,863033069630348230
37.35813,-6.03731,San Juan de Aznalfarache,ES,Europe/Madrid,3590433799317662360
33.76446,-117.79394,North Tustin,US,America/Los_Angeles,359043379931766031
35,136.51667,Komono,JP,Asia/Tokyo,359043379931766577
4.73245,-74.26419,Madrid,CO,America/Bogota,3590433799317662196
51.65333,5.2875,Vught,NL,Europe/Amsterdam,3590433799317661644
12.12278,-61.62498,Grenville,GD,America/Grenada,863033069630348784
-26.93366,29.24152,Standerton,ZA,Africa/Johannesburg,359043379931766734
35.21222,2.31889,Ksar Chellala,DZ,Africa/Algiers,863033069630348131
58.7002,59.4839,Kachkanar,RU,Asia/Yekaterinburg,863033069630348453
54.39635,24.04142,Alytus,LT,Europe/Vilnius,3590433799317661412
42.8334,-80.38297,Norfolk County,CA,America/Toronto,359043379931766916
46.1351,-60.1831,Sydney,CA,America/Glace_Bay,8630330696303481834
-16.25,-69.08333,Yunguyo,PE,America/Lima,359043379931766155
47.38093,-122.23484,Kent,US,America/Los_Angeles,359043379931766692
53.59782,34.33825,Dyat‚Äôkovo,RU,Europe/Moscow,359043379931766429
50.5107,18.30056,Strzelce Opolskie,PL,Europe/Warsaw,8630330696303482493
47.64995,-117.23991,Opportunity,US,America/Los_Angeles,8630330696303482063
39.45621,-77.96389,Martinsburg,US,America/New_York,359043379931766155
33.93113,-117.54866,Norco,US,America/Los_Angeles,863033069630348354
32.35126,-95.30106,Tyler,US,America/Chicago,359043379931766437
-0.35817,42.54536,Kismayo,SO,Africa/Mogadishu,8630330696303482477
42.819,47.1192,Buynaksk,RU,Europe/Moscow,863033069630348099
16.75973,-93.11308,Tuxtla,MX,America/Mexico_City,8630330696303482303
32.5007,-94.74049,Longview,US,America/Chicago,3590433799317661966
-24.19436,29.00974,Mokopane,ZA,Africa/Johannesburg,8630330696303481271
4.92675,6.26764,Yenagoa,NG,Africa/Lagos,359043379931766163
42.24113,-88.3162,Crystal Lake,US,America/Chicago,359043379931766668
14.62072,74.83554,Sirsi,IN,Asia/Kolkata,359043379931766932
12.74482,4.52514,Argungu,NG,Africa/Lagos,3590433799317661248
9.58126,8.2926,Kafanchan,NG,Africa/Lagos,863033069630348149
40.70995,0.57856,Amposta,ES,Europe/Madrid,8630330696303481388
50.06,43.2379,Mikhaylovka,RU,Europe/Volgograd,8630330696303481339
9.57046,76.32756,Kalavoor,IN,Asia/Kolkata,863033069630348727
-20.88231,55.4504,Saint-Denis,RE,Indian/Reunion,863033069630348602
35.48199,137.02166,Minokamo,JP,Asia/Tokyo,863033069630348743
42.4251,-71.06616,Malden,US,America/New_York,8630330696303481842
28.54944,-81.77285,Clermont,US,America/New_York,863033069630348040
5.20856,-74.73584,Honda,CO,America/Bogota,359043379931766668
14.64056,104.64992,Kantharalak,TH,Asia/Bangkok,3590433799317662246
25.13915,73.06784,Sheoganj,IN,Asia/Kolkata,3590433799317661222
41.9001,-71.08977,Taunton,US,America/New_York,8630330696303481420
27.52948,68.75915,Khairpur Mir‚Äôs,PK,Asia/Karachi,8630330696303482097
45.69558,4.7934,Saint-Genis-Laval,FR,Europe/Paris,3590433799317661701
37.73604,-120.93549,Riverbank,US,America/Los_Angeles,8630330696303481495
26.2173,-80.22588,North Lauderdale,US,America/New_York,359043379931766460
-44.39672,171.25364,Timaru,NZ,Pacific/Auckland,359043379931766593
56.56317,-2.58736,Arbroath,GB,Europe/London,863033069630348214
43.71032,-1.05366,Dax,FR,Europe/Paris,3590433799317661701
8.48714,-13.2356,Freetown,SL,Africa/Freetown,8630330696303481693
57.14369,-2.09814,Aberdeen,GB,Europe/London,863033069630348586
34.95303,-120.43572,Santa Maria,US,America/Los_Angeles,3590433799317661354
52.26083,7.00417,Losser,NL,Europe/Amsterdam,359043379931766270
37.30553,120.82747,Zhuangyuan,CN,Asia/Shanghai,8630330696303481958
37.05944,37.3825,Gaziantep,TR,Europe/Istanbul,8630330696303481693
12.04161,75.35927,Talipparamba,IN,Asia/Kolkata,8630330696303482188
30.29184,71.67164,Qadirpur Ran,PK,Asia/Karachi,359043379931766361
6.25947,102.05461,Tak Bai,TH,Asia/Bangkok,3590433799317661453
3.51667,11.5,Mbalmayo,CM,Africa/Douala,8630330696303481297
53.7446,-0.33525,Kingston upon Hull,GB,Europe/London,359043379931766759
60.02427,30.28491,Kolomyagi,RU,Europe/Moscow,3590433799317661321
60.18427,24.95034,Kallio,FI,Europe/Helsinki,863033069630348909
-2.90055,-79.00453,Cuenca,EC,America/Guayaquil,359043379931766346
35.06667,135.21667,Sasayama,JP,Asia/Tokyo,3590433799317661370
25.92127,86.79271,Madhipura,IN,Asia/Kolkata,8630330696303481693
46.08333,122.08333,Ulanhot,CN,Asia/Shanghai,3590433799317662055
50.50301,13.63617,Most,CZ,Europe/Prague,8630330696303481248
34.09611,-118.10583,San Gabriel,US,America/Los_Angeles,8630330696303481404
12.25282,79.41727,Gingee,IN,Asia/Kolkata,3590433799317662378
-2.68333,33,Usagara,TZ,Africa/Dar_es_Salaam,8630330696303481891
27.85,112.9,Xiangtan,CN,Asia/Shanghai,863033069630348867
34.9,137.5,Shinshiro,JP,Asia/Tokyo,863033069630348412
-10.90889,-37.03861,Barra dos Coqueiros,BR,America/Maceio,3590433799317661495
44.73941,-93.12577,Rosemount,US,America/Chicago,3590433799317662147
28.15112,-82.46148,Lutz,US,America/New_York,863033069630348735
51.12794,4.21372,Temse,BE,Europe/Brussels,863033069630348461
35.8,137.23333,Gero,JP,Asia/Tokyo,359043379931766783
38.96667,-0.18333,Gandia,ES,Europe/Madrid,8630330696303481271
40.78206,72.34424,Andijon,UZ,Asia/Tashkent,3590433799317661966
5.20856,-74.73584,Honda,CO,America/Bogota,3590433799317661230
13.70727,9.15013,Mirriah,NE,Africa/Niamey,3590433799317661933
41.29444,69.67639,Parkent,UZ,Asia/Tashkent,3590433799317661693
48.812737,14.317466,Český Krumlov,CZ,Europe/Prague,3590433799317662352
-4.26613,15.28318,Brazzaville,CG,Africa/Brazzaville,8630330696303481222
58.63667,59.80222,Lesnoy,RU,Asia/Yekaterinburg,863033069630348651
16.06213,76.0586,Hungund,IN,Asia/Kolkata,359043379931766601
49.195061,16.606836,Brno,CZ,Europe/Prague,359043379931766635
20.22816,-103.5687,Zacoalco de Torres,MX,America/Mexico_City,359043379931766205
43.4125,23.225,Montana,BG,Europe/Sofia,863033069630348941
12.37169,123.62494,Masbate,PH,Asia/Manila,3590433799317661149
22.88783,84.13864,Jashpurnagar,IN,Asia/Kolkata,359043379931766692
41.15376,-87.88754,Bourbonnais,US,America/Chicago,8630330696303481420
49.183239,15.454273,Telč,CZ,Europe/Prague,863033069630348115
13.56667,-15.6,Farafenni,GM,Africa/Banjul,3590433799317661396
46.32374,-120.00865,Sunnyside,US,America/Los_Angeles,863033069630348982
-33.75881,150.99292,Baulkham Hills,AU,Australia/Sydney,359043379931766957
39.33427,-76.43941,Middle River,US,America/New_York,359043379931766841
34.81667,137.4,Toyokawa,JP,Asia/Tokyo,863033069630348131
41.9001,-71.08977,Taunton,US,America/New_York,863033069630348511
-21.41222,-42.19667,Miracema,BR,America/Sao_Paulo,8630330696303482147
25.13915,73.06784,Sheoganj,IN,Asia/Kolkata,359043379931766114
6.8485,3.64633,Shagamu,NG,Africa/Lagos,8630330696303482063
40.94065,-73.99681,Dumont,US,America/New_York,359043379931766056
21.59983,71.21169,Amreli,IN,Asia/Kolkata,863033069630348487
55.63711,37.38115,Solntsevo,RU,Europe/Moscow,359043379931766759
43.2907,5.4384,Marseille 11,FR,Europe/Paris,3590433799317661982
35.06667,135.21667,Sasayama,JP,Asia/Tokyo,863033069630348925
53.81667,-3.05,Blackpool,GB,Europe/London,8630330696303482469
-3.5403,118.9707,Majene,ID,Asia/Makassar,863033069630348313
-8.76194,-63.90389,Porto Velho,BR,America/Porto_Velho,3590433799317661529
45.40008,-73.58248,Sainte-Catherine,CA,America/Toronto,359043379931766809
7.83389,-72.47417,Villa del Rosario,CO,America/Bogota,8630330696303481909
40.2737,-76.88442,Harrisburg,US,America/New_York,863033069630348065
44.92801,4.8951,Valence,FR,Europe/Paris,863033069630348859
44.35056,142.45778,Nayoro,JP,Asia/Tokyo,8630330696303481313
37.08819,-8.2503,Albufeira,PT,Europe/Lisbon,3590433799317662006
48.28259,9.72749,Ehingen,DE,Europe/Berlin,3590433799317661057
34.86472,117.55417,Zaozhuang,CN,Asia/Shanghai,3590433799317661396
40.82232,-74.15987,Nutley,US,America/New_York,8630330696303482386
13.70167,-89.10944,Ilopango,SV,America/El_Salvador,359043379931766767
3.51667,11.5,Mbalmayo,CM,Africa/Douala,3590433799317661461
36.20829,-115.98391,Pahrump,US,America/Los_Angeles,3590433799317661487
38.47917,-1.325,Jumilla,ES,Europe/Madrid,8630330696303482386
-10.91722,-37.65,Lagarto,BR,America/Maceio,8630330696303482485
51.82721,107.60627,Ulan-Ude,RU,Asia/Irkutsk,3590433799317662121
6.03333,37.55,Arba Minch,ET,Africa/Addis_Ababa,359043379931766742
56.85836,35.90057,Tver,RU,Europe/Moscow,863033069630348016
-7.01833,107.60389,Pameungpeuk,ID,Asia/Jakarta,8630330696303481917
-19.65,47.31667,Antanifotsy,MG,Indian/Antananarivo,863033069630348123
37.65639,126.835,Goyang-si,KR,Asia/Seoul,3590433799317661255
12.25282,79.41727,Gingee,IN,Asia/Kolkata,3590433799317661479
7.57944,-8.53778,New Yekepa,LR,Africa/Monrovia,863033069630348644
-27.50578,153.10236,Carindale,AU,Australia/Brisbane,3590433799317662451
12.12278,-61.62498,Grenville,GD,America/Grenada,3590433799317661586
49.97704,9.15214,Aschaffenburg,DE,Europe/Berlin,359043379931766155
36.27462,4.85668,Bordj Zemoura,DZ,Africa/Algiers,8630330696303481891
3.8801,-77.03116,Buenaventura,CO,America/Bogota,8630330696303482246
37.13548,-3.67029,Las Gabias,ES,Europe/Madrid,8630330696303481941
-34.88422,150.60036,Nowra,AU,Australia/Sydney,8630330696303481362
25.75728,75.37991,Deoli,IN,Asia/Kolkata,359043379931766585
8.62261,-70.20749,Barinas,VE,America/Caracas,3590433799317661271
-6.48167,106.85417,Cibinong,ID,Asia/Jakarta,359043379931766338
51.84819,1.26738,Walton-on-the-Naze,GB,Europe/London,863033069630348321
48.98994,2.1699,Herblay,FR,Europe/Paris,3590433799317662048
-12.91667,-39.25,Muritiba,BR,America/Bahia,3590433799317662014
44.85278,65.50917,Kyzylorda,KZ,Asia/Qyzylorda,359043379931766312
52.68333,0.93333,East Dereham,GB,Europe/London,8630330696303481677
43.67681,4.63031,Arles,FR,Europe/Paris,8630330696303481107
14.67751,-60.94228,Le Robert,MQ,America/Martinique,8630330696303482295
-6.8048,110.8405,Kudus,ID,Asia/Jakarta,3590433799317661891
50.23271,12.87117,Karlovy Vary,CZ,Europe/Prague,359043379931766692
46.75451,33.34864,Nova Kakhovka,UA,Europe/Kyiv,359043379931766080
42.64685,-5.55835,Villaquilambre,ES,Europe/Madrid,359043379931766296
35.21222,2.31889,Ksar Chellala,DZ,Africa/Algiers,3590433799317662188
5.6561,-75.87877,Andes,CO,America/Bogota,863033069630348149
53.81667,-3.05,Blackpool,GB,Europe/London,8630330696303481461
41.85059,-87.882,Westchester,US,America/Chicago,8630330696303481164
47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,8630330696303481883
34.09668,-117.71978,Claremont,US,America/Los_Angeles,863033069630348164
-15.675,-38.94722,Canavieiras,BR,America/Bahia,3590433799317661925
-29.2975,-51.50361,Carlos Barbosa,BR,America/Sao_Paulo,8630330696303482022
49.03685,8.70745,Bretten,DE,Europe/Berlin,8630330696303481446
29.84576,-90.10674,Estelle,US,America/Chicago,3590433799317661180
30.46907,70.96699,Kot Addu,PK,Asia/Karachi,359043379931766569
41.0051,-73.78458,Scarsdale,US,America/New_York,3590433799317661834
33.37526,74.3092,Rajaori,IN,Asia/Kolkata,359043379931766593
54.39304,53.26023,Bavly,RU,Europe/Moscow,863033069630348529
6.46346,-2.31938,Bibiani,GH,Africa/Accra,8630330696303481313
41.14676,-73.49484,New Canaan,US,America/New_York,8630330696303481610
34.95303,-120.43572,Santa Maria,US,America/Los_Angeles,3590433799317661107
-11.48472,-37.93278,Rio Real,BR,America/Bahia,8630330696303481115
-1.9487,30.4347,Rwamagana,RW,Africa/Kigali,3590433799317662089
-54.8,-68.3,Ushuaia,AR,America/Argentina/Ushuaia,3590433799317661792
32.44874,-99.73314,Abilene,US,America/Chicago,3590433799317661974
49.03685,8.70745,Bretten,DE,Europe/Berlin,3590433799317662386
40.72371,-73.95097,Greenpoint,US,America/New_York,863033069630348669
-6.91806,106.92667,Sukabumi,ID,Asia/Jakarta,863033069630348362
50.06,43.2379,Mikhaylovka,RU,Europe/Volgograd,359043379931766411
50.09019,8.4493,Hofheim am Taunus,DE,Europe/Berlin,8630330696303482410
-4.16694,-40.7475,Guaraciaba do Norte,BR,America/Fortaleza,8630330696303481057
25.95533,68.88871,Jhol,PK,Asia/Karachi,3590433799317662170
-6.8,39.25,Magomeni,TZ,Africa/Dar_es_Salaam,863033069630348081
26.91756,-82.07842,Punta Gorda Isles,US,America/New_York,863033069630348677
36.72544,3.55665,Thenia,DZ,Africa/Algiers,863033069630348263
50.82882,-0.32247,Lancing,GB,Europe/London,8630330696303481909
51.78771,56.36091,Saraktash,RU,Asia/Yekaterinburg,3590433799317661404
