ts,imei,mwra,c.android.youtube,c.katana,c.dogalize,c.android.chrome,c.android.gm,c.raider,c.UCMobile.x86,c.android.vending,c.updateassist,c.UCMobile.intl
2018-05-09 16:45:00,359043379931766312,1.00000,8.44251,11.82211,8.83269,11.28822,13.37002,39.37603,62.92926,85.00923,35.03149,93.31192
2018-05-09 16:46:00,8630330696303482162,0.00000,13.31154,10.84567,13.58736,6.24432,10.60859,56.26187,38.93407,32.31733,83.92610,44.02896
2018-05-09 16:47:00,3590433799317662469,0.00000,9.45456,13.86118,14.90614,10.47066,18.54686,57.03985,60.40442,85.75107,80.87688,49.13116
2018-05-09 16:48:00,863033069630348800,1.00000,11.61985,9.99527,9.36796,7.90345,13.18163,75.53207,72.37149,31.58620,26.38495,57.28133
2018-05-09 16:49:00,359043379931766478,0.00000,15.56416,7.31375,16.12110,9.54502,16.11059,66.56410,25.54897,60.86950,85.36420,25.62790
2018-05-09 16:50:00,8630330696303482469,1.00000,11.88700,11.84565,11.17339,9.40421,12.67590,55.03107,29.16001,47.39749,78.25306,98.57195
2018-05-09 16:51:00,359043379931766197,0.00000,14.70462,11.19134,15.18184,9.49450,11.72956,29.91514,41.21669,92.45190,17.60684,98.81457
2018-05-09 16:52:00,3590433799317661263,0.00000,14.22698,8.95286,13.47133,8.05188,14.93860,30.36774,29.53743,20.89216,71.64399,41.38456
2018-05-09 16:53:00,863033069630348354,0.00000,8.57525,15.66834,16.54810,17.89466,8.53325,61.87317,54.04474,8.06090,54.06577,62.21801
2018-05-09 16:54:00,359043379931766064,1.00000,7.33983,12.06496,10.91014,8.54290,12.59671,57.22554,55.04937,90.34317,20.31987,46.15303
2018-05-09 16:55:00,3590433799317661420,1.00000,8.27788,13.74759,8.63118,11.06121,12.32306,37.25301,74.68078,83.82123,32.33934,33.67718
2018-05-09 16:56:00,863033069630348511,1.00000,13.77164,16.05169,8.44157,10.46852,10.26260,54.11831,56.99806,79.37003,95.58956,42.37738
2018-05-09 16:57:00,863033069630348164,1.00000,10.78688,15.17807,8.77798,9.41287,12.57005,61.09971,57.67280,48.08418,76.84286,79.85178
2018-05-09 16:58:00,8630330696303481305,1.00000,11.17098,13.33190,10.94560,9.78895,12.07011,53.70251,89.04077,86.82384,87.95083,90.79875
2018-05-09 16:59:00,863033069630348222,1.00000,10.43464,14.05119,9.54960,6.97035,8.16492,47.02048,50.01476,56.50755,3.04268,7.41623
2018-05-09 17:00:00,359043379931766114,1.00000,15.35242,14.43074,12.85872,11.93775,11.45803,46.95029,56.45772,31.84289,44.05460,68.85380
2018-05-09 17:01:00,359043379931766700,0.00000,12.17705,14.40557,13.33306,12.85022,12.16052,48.93965,83.21987,52.48571,4.18929,71.80769
2018-05-09 17:02:00,8630330696303481933,1.00000,9.34056,13.89438,10.99180,8.41390,14.26886,53.85495,49.74843,13.41139,54.23911,37.04600
2018-05-09 17:03:00,8630330696303482063,0.00000,12.78099,7.41595,14.16142,8.97572,14.88020,60.34511,44.94124,42.78062,58.38427,24.83544
2018-05-09 17:04:00,8630330696303481115,1.00000,14.94951,11.32462,10.62322,9.10572,7.85859,39.33500,54.97799,76.09092,0.13144,80.25188
2018-05-09 17:05:00,863033069630348859,0.00000,11.60360,16.52785,6.88649,13.58901,12.04033,45.41030,65.15657,77.71396,93.24328,74.52826
2018-05-09 17:06:00,359043379931766502,0.00000,10.50578,12.08821,13.68184,12.60816,13.36067,47.14257,30.89124,10.22540,47.81670,58.28967
2018-05-09 17:07:00,863033069630348008,0.00000,8.96835,11.63257,14.10635,15.71333,13.73144,38.42984,47.58994,11.58203,23.89353,72.90609
2018-05-09 17:08:00,3590433799317661859,1.00000,16.29700,14.92599,13.54731,11.62293,13.47503,49.32697,50.67438,99.77278,63.35864,67.47119
2018-05-09 17:09:00,8630330696303481255,0.00000,13.97869,7.09172,12.10079,7.09289,12.50230,52.19010,51.15572,51.20622,61.74510,22.96087
2018-05-09 17:10:00,359043379931766478,0.00000,11.13957,11.70572,18.16690,18.53650,8.75244,47.16256,32.88451,42.16220,81.11049,44.03310
2018-05-09 17:11:00,8630330696303481784,0.00000,11.90861,8.58591,9.27908,12.97859,12.95745,84.76205,52.49987,86.37032,46.98596,61.59345
2018-05-09 17:12:00,8630330696303481719,1.00000,8.69438,20.90445,9.60259,12.80131,13.10471,53.20360,68.50671,94.15315,56.49822,93.69436
2018-05-09 17:13:00,359043379931766635,0.00000,10.55029,13.48530,14.54113,7.48744,8.97910,43.28898,34.96062,42.24235,86.25726,28.92119
2018-05-09 17:14:00,3590433799317662162,1.00000,9.80598,7.78311,11.52536,4.62598,14.76692,35.63204,48.57313,12.27972,12.89906,21.68945
2018-05-09 17:15:00,8630330696303482261,0.00000,15.97499,11.75860,16.59836,12.11351,12.46971,73.98875,74.21835,18.26748,20.97374,78.83555
2018-05-09 17:16:00,863033069630348107,1.00000,11.85625,13.12349,12.09170,13.57487,6.22996,48.06405,68.66263,24.12045,50.38619,48.51700
2018-05-09 17:17:00,3590433799317661271,1.00000,14.01207,11.86900,13.17077,11.25600,9.69805,52.42613,47.56159,18.44131,91.26262,78.62194
2018-05-09 17:18:00,359043379931766890,1.00000,11.39176,12.60321,8.81785,9.06784,13.69233,37.39587,54.68328,91.28685,69.20892,68.22890
2018-05-09 17:19:00,359043379931766072,1.00000,14.63061,10.74607,10.22500,13.02052,9.99853,57.29698,58.15322,29.52396,99.56079,74.00426
2018-05-09 17:20:00,3590433799317661230,1.00000,9.62425,13.61563,9.90469,10.20733,10.28975,44.63113,74.60562,56.60453,75.23872,68.21437
2018-05-09 17:21:00,3590433799317661149,1.00000,15.54732,5.69357,12.17987,12.71479,15.08996,32.66025,36.68575,59.40946,15.59546,63.75717
2018-05-09 17:22:00,359043379931766239,1.00000,10.21479,13.42925,11.58784,10.16797,14.83046,56.27473,23.33246,80.51700,98.16695,81.61065
2018-05-09 17:23:00,3590433799317662154,1.00000,15.65223,16.16767,8.00470,8.69560,9.98822,34.19344,57.51516,13.35035,73.70280,44.44661
2018-05-09 17:24:00,3590433799317661503,1.00000,14.18982,16.84120,13.09870,7.05011,11.66123,53.22014,56.45724,56.61411,19.36307,59.34160
2018-05-09 17:25:00,863033069630348511,0.00000,12.37773,9.86577,17.44363,9.60047,13.01441,33.26512,37.28335,64.73711,50.57458,95.54625
2018-05-09 17:26:00,3590433799317662162,0.00000,11.35354,10.61751,14.68742,14.38850,13.29095,44.83883,40.48312,63.67624,76.16430,66.66638
2018-05-09 17:27:00,863033069630348925,1.00000,12.74269,13.16978,11.39887,11.98205,9.79937,75.53787,48.53826,43.32428,14.45917,16.44498
2018-05-09 17:28:00,863033069630348032,1.00000,17.92266,13.68669,13.62006,12.50510,8.02254,18.92038,45.03569,99.83615,15.47619,0.46357
2018-05-09 17:29:00,3590433799317661818,0.00000,12.43986,13.14545,8.17528,10.04122,10.98754,32.74355,45.58393,34.85937,75.05300,34.76939
2018-05-09 17:30:00,8630330696303481875,1.00000,13.80781,9.48814,12.52808,10.21419,9.84783,30.01549,59.11048,60.50277,19.16303,57.17283
2018-05-09 17:31:00,359043379931766668,1.00000,13.87852,17.61679,12.67347,15.35866,8.94238,66.00090,55.07243,27.16134,25.88833,37.17397
2018-05-09 17:32:00,3590433799317661321,1.00000,11.68413,13.32076,10.56186,9.03576,13.52876,42.08490,80.53961,82.28858,89.52768,71.67411
2018-05-09 17:33:00,8630330696303481214,0.00000,8.46414,10.89011,13.07028,12.70931,16.88118,42.94131,32.33168,80.07300,81.31630,39.92803
2018-05-09 17:34:00,3590433799317661719,1.00000,11.39607,12.95188,9.58304,10.39233,13.00962,56.55836,58.97299,69.73643,47.46886,83.61584
2018-05-09 17:35:00,3590433799317662261,0.00000,8.33436,14.80650,16.41497,15.03647,10.05513,59.33474,30.79651,35.77192,96.21433,90.32426
2018-05-09 17:36:00,3590433799317661271,0.00000,13.79038,7.41487,15.29063,13.07384,14.58688,47.50446,26.63108,69.68215,47.41874,88.80366
2018-05-09 17:37:00,3590433799317661842,1.00000,11.30126,6.86651,9.40543,10.22377,5.18151,73.56147,17.99813,12.94492,38.28940,82.46862
2018-05-09 17:38:00,863033069630348040,0.00000,15.42445,4.43934,13.40169,13.46616,17.46411,35.40311,39.61043,62.64805,57.34136,98.96248
2018-05-09 17:39:00,3590433799317661404,1.00000,11.67994,11.20342,12.41850,9.55768,15.10355,72.93594,36.03805,93.79742,87.42657,85.40208
2018-05-09 17:40:00,359043379931766015,1.00000,17.31997,14.81884,14.11252,16.32412,12.01143,55.79082,36.82635,20.93417,82.92947,42.87201
2018-05-09 17:41:00,863033069630348511,1.00000,15.94358,17.33334,13.16373,6.94571,11.15818,62.54463,70.27675,8.31002,6.95173,62.04484
2018-05-09 17:42:00,8630330696303481768,1.00000,12.30071,9.09425,11.00662,11.21274,9.36742,59.39900,38.38798,56.20468,27.22013,42.30807
2018-05-09 17:43:00,8630330696303482360,1.00000,11.24886,11.76097,7.14439,7.42128,11.55328,28.21144,14.41473,66.44153,26.80724,26.57386
2018-05-09 17:44:00,359043379931766221,1.00000,12.18103,14.37295,10.79913,8.26177,7.81936,44.54486,65.24936,27.66034,13.27794,94.59009
2018-05-09 17:45:00,8630330696303481917,0.00000,10.07090,10.31445,13.58325,5.99902,12.65459,41.93570,45.76450,19.18935,81.98890,3.37542
2018-05-09 17:46:00,3590433799317661354,1.00000,9.65728,15.94701,9.59635,10.66298,14.15698,68.60790,65.86188,90.17037,43.71791,97.41354
2018-05-09 17:47:00,3590433799317661404,1.00000,7.50006,14.31484,12.60877,10.88743,14.24291,54.79244,61.21811,45.94029,79.96887,51.03341
2018-05-09 17:48:00,8630330696303481032,0.00000,11.24142,7.66949,13.60991,9.93375,15.14177,63.74261,63.24680,83.02026,96.47065,69.58932
2018-05-09 17:49:00,3590433799317662311,1.00000,10.18642,12.54033,9.25943,11.95397,12.68861,44.96562,42.77737,3.79758,19.04387,78.52185
2018-05-09 17:50:00,3590433799317661909,0.00000,15.52201,5.15055,11.13093,8.40095,14.58666,38.68831,47.76866,29.40374,67.08967,29.39251
2018-05-09 17:51:00,863033069630348610,1.00000,14.00599,15.28197,9.38878,6.83932,7.34416,54.49709,48.46057,71.70653,41.52965,15.63166
2018-05-09 17:52:00,3590433799317661792,1.00000,9.68156,11.48818,9.58260,9.45088,11.86929,60.22025,42.43312,73.36775,2.68868,92.58128
2018-05-09 17:53:00,3590433799317662246,0.00000,11.95057,13.68209,15.89497,10.71678,14.97408,56.54674,72.48457,3.33878,73.62261,87.85156
2018-05-09 17:54:00,3590433799317661826,1.00000,10.71138,13.02327,10.08440,9.68080,15.78611,44.67785,40.15319,66.75651,35.90253,24.32979
2018-05-09 17:55:00,3590433799317661024,0.00000,9.39118,12.53749,10.92984,13.46399,14.37316,40.47717,56.85742,26.95306,60.79337,45.38903
2018-05-09 17:56:00,359043379931766650,1.00000,9.21352,8.87435,11.33395,7.39792,16.39386,75.29987,73.35574,58.45580,39.11605,27.42170
2018-05-09 17:57:00,863033069630348099,1.00000,8.43431,14.97371,8.24100,9.60121,14.27855,77.11199,52.23856,64.06729,37.54353,13.07149
2018-05-09 17:58:00,863033069630348339,1.00000,11.86786,14.34454,12.38869,9.90983,13.33599,64.28325,61.65135,83.07880,94.49347,73.79179
2018-05-09 17:59:00,3590433799317661164,1.00000,13.78395,11.73963,7.99200,12.03691,8.17493,34.37820,58.39016,87.11369,42.81184,17.89210
2018-05-09 18:00:00,8630330696303481206,1.00000,10.53269,14.19870,9.40701,6.33863,14.60061,55.54748,58.40713,10.32400,57.37460,89.42493
2018-05-09 18:01:00,8630330696303481024,1.00000,12.48925,12.18830,9.00482,10.75329,12.30963,47.06934,39.12144,56.66042,81.06497,34.39784
2018-05-09 18:02:00,8630330696303481925,1.00000,11.56518,11.90141,8.62874,11.71551,12.02703,44.36594,40.04153,11.80931,87.53044,24.40048
2018-05-09 18:03:00,3590433799317662113,0.00000,10.34213,13.49710,10.70985,11.71875,16.81252,61.81754,36.20449,31.20871,10.61493,82.00642
2018-05-09 18:04:00,863033069630348503,1.00000,10.47821,8.65932,10.40269,9.14703,7.25651,47.62533,61.36476,55.70703,43.66788,32.10337
2018-05-09 18:05:00,3590433799317661750,0.00000,19.24628,8.47871,13.30705,8.80585,13.10375,61.50327,45.98454,33.82376,31.71978,47.89871
2018-05-09 18:06:00,863033069630348750,1.00000,13.01484,8.72453,13.63405,11.28049,15.53400,47.41607,47.13154,78.44149,17.40542,54.09845
2018-05-09 18:07:00,359043379931766387,0.00000,8.73533,12.64575,14.42402,13.29780,13.46866,77.29216,42.27365,12.42426,5.39280,34.57050
2018-05-09 18:08:00,863033069630348818,1.00000,11.73393,9.79008,13.87292,8.21201,16.33351,40.48920,48.99582,4.80786,0.89533,27.72639
2018-05-09 18:09:00,359043379931766551,1.00000,15.02778,12.93552,11.11733,9.80364,5.09406,47.98655,49.94839,62.34459,58.99639,76.74876
2018-05-09 18:10:00,863033069630348826,1.00000,9.67919,13.46716,5.93707,10.31286,10.53466,67.98900,49.68912,45.05446,21.59190,66.17746
2018-05-09 18:11:00,3590433799317661669,0.00000,10.13395,9.07181,15.81210,17.18059,14.94776,64.03491,38.11299,19.41401,63.49870,23.17719
2018-05-09 18:12:00,3590433799317661511,0.00000,9.04659,12.40134,15.00725,11.82641,15.69422,51.65538,49.97411,45.73595,54.95709,79.87033
2018-05-09 18:13:00,8630330696303481974,1.00000,14.76259,13.94356,10.28550,10.90128,10.41527,34.97119,68.27986,80.22442,42.13190,62.95945
2018-05-09 18:14:00,3590433799317661461,1.00000,10.89333,7.51724,7.22271,8.10921,8.98403,49.50575,59.61267,42.88665,1.12130,21.58496
2018-05-09 18:15:00,3590433799317661826,1.00000,12.90466,12.88094,14.23601,7.85256,10.23066,54.85720,35.37021,45.90765,41.10181,99.78290
2018-05-09 18:16:00,3590433799317661214,0.00000,9.77376,17.58790,14.08678,15.55956,15.49935,58.65828,65.24012,58.62603,63.20264,86.63025
2018-05-09 18:17:00,8630330696303482337,1.00000,12.10802,12.22405,8.89320,5.04617,10.47729,45.62306,55.63108,36.55914,9.62733,3.65989
2018-05-09 18:18:00,3590433799317661644,1.00000,7.86714,14.45027,11.71489,9.06182,12.91569,63.16129,54.07971,95.53392,35.94150,17.67189
2018-05-09 18:19:00,863033069630348941,0.00000,9.72920,13.26320,11.24347,11.55226,15.96838,60.15064,42.74079,17.96515,87.05420,61.01686
2018-05-09 18:20:00,359043379931766569,1.00000,10.74340,11.08528,8.12219,4.85008,6.71573,67.94274,56.72933,99.90418,75.00870,14.84309
2018-05-09 18:21:00,8630330696303481644,1.00000,13.48191,14.20292,7.80183,10.12600,12.19163,54.42094,59.62174,22.47261,13.18915,43.82372
2018-05-09 18:22:00,3590433799317661644,0.00000,9.39400,16.47678,14.27711,15.09357,16.71927,61.89462,47.94869,66.92602,37.64702,25.98565
2018-05-09 18:23:00,359043379931766197,0.00000,7.31543,9.02396,13.26592,11.95278,16.13772,47.14950,46.90711,39.31493,35.55673,48.61266
2018-05-09 18:24:00,863033069630348891,1.00000,13.76578,10.77104,10.97178,12.06445,10.43653,54.24525,36.52925,77.71548,35.87105,65.13955
2018-05-09 18:25:00,863033069630348248,0.00000,14.19883,9.89523,11.17983,9.11108,10.58685,41.50295,44.92608,37.59804,87.00312,78.83327
2018-05-09 18:26:00,8630330696303481792,1.00000,11.32925,13.29966,10.40010,6.94410,15.74024,38.71761,29.25697,58.67891,56.08865,1.24071
2018-05-09 18:27:00,3590433799317661040,1.00000,11.81384,13.30799,7.69976,9.42793,15.87900,60.93621,37.85511,63.14164,49.72845,72.65941
2018-05-09 18:28:00,8630330696303482220,1.00000,9.07150,10.45325,8.87990,10.61664,15.77955,49.28269,64.48914,26.57340,6.20398,21.49185
2018-05-09 18:29:00,8630330696303481214,1.00000,10.48637,12.63625,12.94850,11.17784,13.39806,44.59911,43.69732,22.61462,50.79674,9.97099
2018-05-09 18:30:00,3590433799317661859,0.00000,11.01707,12.19843,11.44901,11.53655,13.90860,40.42854,31.77670,22.79952,36.11543,50.96610
2018-05-09 18:31:00,863033069630348172,0.00000,10.67121,16.51524,14.08050,14.00305,13.28476,43.15462,58.33822,26.21846,68.09848,11.32572
2018-05-09 18:32:00,863033069630348289,1.00000,13.87038,10.24066,6.03379,13.65894,6.96355,33.36628,35.83396,66.67796,19.49952,41.01118
2018-05-09 18:33:00,8630330696303481982,1.00000,9.60437,9.99443,7.61555,8.06316,10.86633,48.93699,72.87848,69.12184,37.51401,72.64075
2018-05-09 18:34:00,3590433799317661263,0.00000,7.69997,11.71812,14.72841,11.71261,10.62176,46.93015,59.50074,43.32333,32.43635,99.16724
2018-05-09 18:35:00,3590433799317661891,1.00000,9.81257,11.48500,11.32866,7.79756,12.95676,53.83487,47.38058,97.77951,63.68346,4.28351
2018-05-09 18:36:00,8630330696303482113,1.00000,14.59640,10.74968,14.86497,10.42160,11.60029,52.71709,54.82373,30.06902,85.58508,67.54297
2018-05-09 18:37:00,8630330696303481263,1.00000,14.87303,17.44037,12.46272,9.62495,10.20462,40.24586,44.99267,26.19735,85.95156,65.97143
2018-05-09 18:38:00,3590433799317662295,1.00000,11.18909,11.49249,10.21495,6.55586,8.26175,61.62384,32.85806,93.17921,96.59121,32.99245
2018-05-09 18:39:00,863033069630348438,0.00000,10.21220,12.52321,14.99529,12.64093,15.59607,47.08244,46.90869,51.93676,56.39886,98.60752
2018-05-09 18:40:00,863033069630348065,1.00000,10.34960,10.87081,15.93446,14.53142,14.45760,39.46926,48.76750,9.90501,76.46457,42.89522
2018-05-09 18:41:00,3590433799317661107,1.00000,15.69568,13.11883,12.98737,11.71566,12.73750,49.67963,74.23072,93.16294,62.73900,87.27073
2018-05-09 18:42:00,8630330696303481784,1.00000,15.22917,8.28927,9.80831,9.13694,9.38006,43.58411,51.03113,58.63931,19.88882,42.55686
2018-05-09 18:43:00,863033069630348511,1.00000,10.35733,10.79791,8.20435,9.39418,4.56060,67.71071,52.70582,49.77187,63.36950,68.48795
2018-05-09 18:44:00,863033069630348826,1.00000,12.89247,9.15696,8.31334,14.47493,8.19636,55.09665,48.45547,80.54045,0.65862,47.62126
2018-05-09 18:45:00,3590433799317661289,0.00000,10.53332,12.54763,12.78866,14.25356,14.16855,48.12857,54.66442,75.30012,48.66299,39.29961
2018-05-09 18:46:00,359043379931766957,1.00000,4.53889,14.63045,7.85299,9.92156,12.62390,37.06944,32.44372,81.43401,42.08518,15.97156
2018-05-09 18:47:00,359043379931766460,1.00000,13.96836,13.41215,8.15233,12.38337,11.40060,47.54263,59.33571,48.57934,79.15277,53.81155
2018-05-09 18:48:00,359043379931766361,1.00000,12.35085,15.30916,8.76489,8.40737,9.51857,54.18262,49.49012,14.16375,93.27531,50.96311
2018-05-09 18:49:00,359043379931766254,1.00000,10.22642,10.53583,13.91267,9.03950,14.89271,27.32901,35.95522,59.06425,87.75093,40.26700
2018-05-09 18:50:00,359043379931766742,0.00000,11.12595,12.35924,15.73658,15.27282,12.58518,60.90624,39.83374,56.11015,6.00424,34.87760
2018-05-09 18:51:00,359043379931766999,0.00000,14.09847,10.03738,14.92297,11.81514,13.25487,33.12339,62.46541,60.69140,73.48628,18.11692
2018-05-09 18:52:00,8630330696303482154,0.00000,14.92051,7.17214,15.03920,11.14028,16.40703,66.15268,35.26794,51.22452,52.93056,90.69508
2018-05-09 18:53:00,359043379931766734,0.00000,11.76742,10.15249,15.07191,17.47189,11.94084,52.44076,65.99419,84.26901,9.48468,74.82157
2018-05-09 18:54:00,8630330696303482147,1.00000,15.18890,9.82408,14.25726,11.44688,12.85958,55.52143,71.71418,51.92590,91.21448,80.23705
2018-05-09 18:55:00,863033069630348396,1.00000,7.69313,12.62270,6.91259,7.09309,13.14645,49.00346,75.83293,33.15610,72.71362,99.02403
2018-05-09 18:56:00,3590433799317661420,0.00000,11.00221,17.40352,15.53007,12.68743,11.77676,75.17316,53.11829,50.49922,25.89132,34.75631
2018-05-09 18:57:00,3590433799317662444,1.00000,14.60179,13.99522,10.19338,10.52305,9.84385,41.62636,42.79163,4.32522,73.06378,21.09568
2018-05-09 18:58:00,863033069630348578,0.00000,12.22200,10.53076,12.97104,8.32782,12.85225,40.32374,74.54466,82.19091,21.34618,81.85262
2018-05-09 18:59:00,3590433799317662345,0.00000,9.84326,12.47400,11.17982,12.81381,12.96580,55.80675,56.48044,84.53925,6.25290,88.04959
2018-05-09 19:00:00,359043379931766262,1.00000,14.40700,13.98608,11.00061,9.72836,11.45313,38.20334,55.28933,34.98583,75.60124,46.44470
2018-05-09 19:01:00,863033069630348347,0.00000,12.40853,6.69210,13.03960,7.73914,13.58736,40.84912,56.22369,23.64056,11.81480,1.15077
2018-05-09 19:02:00,8630330696303482352,0.00000,12.80007,11.52040,16.47740,9.75214,11.81391,59.96441,61.08113,31.97917,62.41357,76.69087
2018-05-09 19:03:00,8630330696303482337,1.00000,12.11020,10.61606,11.03886,11.06196,12.58794,39.50963,45.62120,78.96563,94.07861,43.70097
2018-05-09 19:04:00,3590433799317661792,1.00000,13.56906,12.53997,13.60248,9.79231,10.37029,48.32837,43.20959,17.06603,17.86289,37.51107
2018-05-09 19:05:00,8630330696303481735,1.00000,15.10557,11.45343,10.77944,14.06924,11.46944,51.04310,28.42166,38.62776,40.04079,24.26507
2018-05-09 19:06:00,359043379931766197,1.00000,11.37092,13.44186,8.79133,12.34368,15.99157,51.47655,55.98124,34.25145,23.45480,88.31581
2018-05-09 19:07:00,8630330696303481578,1.00000,8.63281,11.26894,11.00876,3.05243,9.62883,58.29998,58.99928,72.30161,35.69267,66.76016
2018-05-09 19:08:00,8630330696303482378,0.00000,9.40496,14.24755,14.13716,12.20121,11.55411,43.34958,57.32634,75.82550,92.80421,89.12633
2018-05-09 19:09:00,8630330696303481727,0.00000,11.87279,14.91318,9.56779,12.57268,13.73015,53.33602,72.60127,14.02301,64.91433,40.27166
2018-05-09 19:10:00,863033069630348941,0.00000,10.29031,15.65086,10.15896,15.29558,15.33225,48.31826,49.84936,54.63497,46.65459,61.35328
2018-05-09 19:11:00,8630330696303482055,0.00000,18.97335,10.00321,13.81381,9.11127,14.75334,74.22626,41.26647,34.65924,55.28049,72.51696
2018-05-09 19:12:00,8630330696303481248,0.00000,7.55110,12.56441,14.23333,13.04980,15.77741,45.06012,77.48906,42.29995,20.93237,30.58563
2018-05-09 19:13:00,3590433799317661578,0.00000,11.77598,11.95747,15.92923,10.64692,14.11652,59.26638,48.96851,6.25695,35.39272,36.38369
2018-05-09 19:14:00,3590433799317661552,1.00000,11.25743,13.54884,13.01964,9.54395,7.22591,63.70594,81.32637,69.00178,65.47441,17.27593
2018-05-09 19:15:00,359043379931766296,1.00000,15.98163,12.78558,9.44937,3.46074,11.31054,43.92471,62.32650,15.11721,87.64255,82.72147
2018-05-09 19:16:00,8630330696303482212,1.00000,13.99911,13.46080,9.08033,7.64984,10.68565,61.20956,59.64232,21.90439,56.20042,5.04598
2018-05-09 19:17:00,359043379931766478,1.00000,16.06063,11.54328,10.09207,8.33176,12.62686,60.13601,56.80798,89.41964,36.06510,55.50862
2018-05-09 19:18:00,3590433799317661883,1.00000,13.42745,17.46963,11.15468,8.53332,13.01150,45.44107,67.59745,61.01983,43.74375,88.63504
2018-05-09 19:19:00,3590433799317662253,0.00000,13.64733,10.03062,12.99407,12.54023,14.19603,36.66765,39.33045,92.44711,70.16009,86.43521
2018-05-09 19:20:00,3590433799317662014,0.00000,13.50597,15.10980,11.78121,13.45619,13.28077,42.62683,28.54846,2.44622,99.72772,17.33983
2018-05-09 19:21:00,3590433799317662402,1.00000,15.19288,13.38930,13.76853,7.73870,8.96089,59.85910,64.16371,67.97885,87.24740,26.65674
2018-05-09 19:22:00,359043379931766676,1.00000,8.68050,12.58204,11.64813,10.24314,13.68663,48.63766,63.84917,10.30576,36.49529,14.30452
2018-05-09 19:23:00,3590433799317662352,0.00000,8.91935,10.74700,14.81310,13.26867,13.78155,81.99990,64.85793,1.36704,31.99077,31.47983
2018-05-09 19:24:00,8630330696303481321,1.00000,14.02355,17.73231,9.84745,7.82704,12.13863,49.27621,44.18645,87.97853,41.00393,87.58753
2018-05-09 19:25:00,3590433799317662212,1.00000,15.79594,12.55621,10.46927,7.11172,10.22129,58.25543,44.02639,7.94680,11.70792,16.99564
2018-05-09 19:26:00,3590433799317661826,0.00000,5.92729,14.60548,14.35238,13.44237,13.26263,28.81246,56.35909,20.45131,98.44179,30.55829
2018-05-09 19:27:00,8630330696303481768,1.00000,14.15942,16.87096,9.85157,11.12900,10.46483,53.93946,68.28458,50.54653,36.83344,36.48107
2018-05-09 19:28:00,359043379931766460,1.00000,14.11501,15.11301,8.05892,6.89116,10.98740,45.09433,57.19294,30.08183,83.92791,20.28872
2018-05-09 19:29:00,8630330696303481776,1.00000,12.34756,12.64377,9.23199,6.40498,9.03831,39.68954,53.82835,39.01416,77.60940,30.17504
2018-05-09 19:30:00,3590433799317661693,0.00000,14.53227,8.00720,14.27507,8.34099,15.96012,59.85626,65.91316,75.93998,1.35263,33.50430
2018-05-09 19:31:00,8630330696303481230,1.00000,9.66242,12.58343,10.72213,5.78931,12.20128,47.06712,60.94147,38.86357,54.55923,55.54745
2018-05-09 19:32:00,863033069630348164,1.00000,10.96905,11.89470,11.62824,10.31217,16.03165,71.19684,27.01621,59.87276,18.19239,60.41347
2018-05-09 19:33:00,8630330696303481065,0.00000,8.38329,15.60935,12.09703,15.15270,15.87053,33.09967,71.39694,86.06077,55.15597,7.40919
2018-05-09 19:34:00,359043379931766189,0.00000,13.34896,9.75283,12.66145,10.47158,11.80052,66.70814,37.16493,42.40774,89.35947,43.34411
2018-05-09 19:35:00,863033069630348636,1.00000,16.22942,14.49322,12.62085,7.70040,11.67428,55.25198,33.48303,41.59836,18.73879,72.58514
2018-05-09 19:36:00,863033069630348420,1.00000,11.12545,11.84274,8.98247,9.57006,8.18255,69.88487,49.75282,86.68704,29.63009,19.77759
2018-05-09 19:37:00,3590433799317662436,1.00000,12.28127,16.22032,10.00468,9.27094,8.58376,42.34272,48.20532,35.34409,90.86273,24.94551
2018-05-09 19:38:00,8630330696303482162,0.00000,7.97623,12.90272,14.99665,14.85057,13.23587,56.92502,57.20310,93.92185,83.65830,16.97198
2018-05-09 19:39:00,863033069630348370,0.00000,12.38900,8.74516,14.09779,8.36732,10.24702,47.11141,60.48401,12.78079,59.29079,5.26243
2018-05-09 19:40:00,8630330696303481651,1.00000,12.81034,15.04279,9.87300,8.98473,11.92817,74.53539,49.62164,52.55274,66.60472,48.97195
2018-05-09 19:41:00,3590433799317662162,1.00000,13.58542,15.90126,10.71999,5.78856,6.85026,53.87473,32.24478,12.44073,49.66659,10.66577
2018-05-09 19:42:00,359043379931766577,1.00000,16.08864,12.46425,10.88551,11.29229,10.68786,36.11394,53.24886,78.19913,17.49943,81.29984
2018-05-09 19:43:00,8630330696303481768,1.00000,14.21458,13.28792,8.37948,7.95358,14.62129,47.14051,37.61964,14.30379,70.34154,20.54745
2018-05-09 19:44:00,8630330696303482063,0.00000,11.64381,11.54300,12.53015,8.23015,9.34459,62.29860,64.28064,14.77428,85.37511,97.67263
2018-05-09 19:45:00,3590433799317662030,0.00000,6.50226,13.53794,14.07638,15.11709,12.61685,69.25212,70.33549,30.12199,9.05777,81.87993
2018-05-09 19:46:00,3590433799317661784,0.00000,10.35133,10.77264,12.24533,12.23235,11.71666,61.74740,72.42765,2.62686,55.21164,15.09477
2018-05-09 19:47:00,8630330696303482402,0.00000,8.30103,9.49413,13.64543,13.90233,12.35910,52.94407,47.42863,90.80356,48.84660,64.05338
2018-05-09 19:48:00,863033069630348578,1.00000,11.60680,14.94166,10.50629,11.28776,13.41080,60.27865,47.83032,91.10622,29.47508,23.25354
