ts,imei,mwra,p.system,p.android.chrome,p.android.settings,p.android.gm,p.android.packageinstaller,p.android.externalstorage,p.android.documentsui,p.simulator,p.browser.provider,p.gms.persistent,p.android.gms,p.android.defcontainer,p.google,p.dogalize,p.notifier,p.inputmethod.latin,p.android.vending,p.katana,p.process.gapps,p.olauncher
2018-05-10 17:30:00,863033069630348297,1.00000,12.89563,15.13071,12.56241,12.78728,9.52396,13.89602,12.00178,36.44727,0.91928,44.38530,32.72708,93.00679,15.34966,82.91111,49.80254,77.39748,39.53232,2.83754,71.83202,86.25406
2018-05-10 17:31:00,863033069630348289,0.00000,8.61945,8.48224,13.31392,10.39002,12.01254,14.24267,12.16082,54.75417,0.01462,23.16848,55.35873,19.55187,54.14524,90.98921,44.18443,95.87893,33.55067,51.15320,56.10627,25.75818
2018-05-10 17:32:00,3590433799317661446,1.00000,13.18046,10.21417,10.85127,12.16765,8.96914,6.27314,10.66668,56.88833,1.22221,44.22833,46.82530,49.93795,65.87151,18.87907,37.50151,61.96896,19.11234,59.14232,5.33509,89.54401
2018-05-10 17:33:00,3590433799317662105,1.00000,10.83525,8.58756,14.43545,8.76125,11.75477,11.35837,15.50937,40.18596,0.11842,44.17619,44.87231,71.48550,69.25943,71.78437,48.44377,95.17645,92.95522,83.00532,56.27456,34.24650
2018-05-10 17:34:00,359043379931766551,0.00000,13.58140,10.44285,11.06547,13.99028,12.14260,9.75395,9.20246,27.64583,1.82283,51.46344,52.54230,92.77617,28.90422,25.29738,38.51752,69.80181,81.20070,50.18284,38.88258,95.41907
2018-05-10 17:35:00,8630330696303482154,1.00000,10.46790,16.13299,13.76762,14.37062,9.87559,13.77523,15.25165,58.84724,0.08370,49.86445,54.18567,17.74128,81.11918,72.97102,66.81530,66.60269,42.75975,64.65364,23.48678,38.37773
2018-05-10 17:36:00,8630330696303481321,1.00000,14.07652,9.53193,12.78537,13.45791,9.25217,10.15487,11.26484,61.37366,2.98949,52.08546,38.47460,1.47375,5.17595,20.82805,48.27870,21.32095,83.02624,70.76849,3.48490,39.21390
2018-05-10 17:37:00,8630330696303481693,0.00000,9.03752,10.48522,14.25731,12.20888,11.77370,7.36282,15.68534,60.81724,0.02238,64.78698,80.39609,34.99201,82.90815,28.61741,27.05268,65.06871,38.21766,35.15555,21.38651,19.04370
2018-05-10 17:38:00,3590433799317662048,1.00000,7.33368,13.55328,14.37037,13.23374,7.71434,11.23950,17.09118,52.70320,0.00794,51.17630,52.21786,66.36031,1.45278,97.90473,61.49137,7.88225,2.50021,24.20566,20.29528,62.35140
2018-05-10 17:39:00,863033069630348776,1.00000,8.72314,18.31846,15.46970,13.71058,8.62102,12.82499,11.76847,42.37955,0.01676,42.61398,44.35093,49.15822,49.68921,53.78136,80.77098,57.11859,16.52671,8.23122,87.35779,7.22137
2018-05-10 17:40:00,863033069630348057,1.00000,7.91224,16.15354,13.94477,14.79460,10.62866,14.60977,12.76870,50.83220,0.00760,48.38198,39.79614,11.08926,72.90597,81.29825,75.11028,17.34141,87.00970,56.44167,86.09190,50.51884
2018-05-10 17:41:00,3590433799317662469,1.00000,14.62630,9.62030,12.23054,14.05533,8.20121,5.21741,8.09931,59.00015,5.17861,21.95518,48.84227,25.96958,92.98604,19.27698,77.74686,51.25669,83.94146,85.67204,21.78128,52.36207
2018-05-10 17:42:00,359043379931766312,1.00000,8.10763,16.20064,15.40780,12.79694,11.61416,10.06236,12.60067,62.93513,0.01053,31.09125,50.69651,66.22121,42.69716,6.51881,44.66771,9.24176,63.67606,91.59515,10.44899,94.74122
2018-05-10 17:43:00,8630330696303481487,1.00000,14.34463,11.14740,10.04434,13.85451,7.62216,18.64047,13.85979,47.27108,3.90547,40.11535,42.99966,88.82762,46.10032,10.08359,43.66820,32.36440,25.10405,0.37539,67.16720,64.21853
2018-05-10 17:44:00,8630330696303481461,0.00000,14.94687,10.27603,10.31846,11.11281,17.56682,17.76426,15.01123,41.45397,7.13231,74.36927,46.98783,20.54979,13.62137,48.94805,93.47724,14.99460,68.49519,81.70949,70.03741,25.37222
2018-05-10 17:45:00,863033069630348727,1.00000,6.98671,13.84750,14.73800,14.74445,9.30165,11.94394,12.09717,52.85726,0.00485,40.36784,53.91898,83.45079,16.24718,1.23578,82.36353,46.52709,54.82731,94.84951,19.57331,58.62717
2018-05-10 17:46:00,3590433799317662287,1.00000,7.94313,16.07110,12.87614,10.23245,10.30704,12.46496,14.81962,41.55706,0.01003,40.01664,48.71893,89.51886,6.47828,15.55324,2.90611,64.45117,28.80545,53.42542,42.24050,60.52223
2018-05-10 17:47:00,8630330696303481743,1.00000,10.79523,12.43608,16.14922,13.51551,11.44464,12.20119,11.19973,39.01581,0.11654,27.24087,46.43275,65.80925,57.86498,42.55186,73.46241,34.98998,61.45913,48.41068,96.38647,21.85382
2018-05-10 17:48:00,3590433799317661933,1.00000,15.12214,10.37454,13.18531,12.41486,9.08471,8.33973,14.16953,46.05968,8.49898,25.04679,54.19699,36.86186,1.35940,85.73939,38.36593,98.16490,43.62409,53.86033,53.32047,46.30283
2018-05-10 17:49:00,3590433799317662345,1.00000,14.22829,10.72304,14.88334,14.73318,9.26582,12.86515,9.42561,46.66255,3.47955,53.44470,36.06780,40.09040,90.43202,42.49853,91.41615,63.71540,1.96214,70.85881,92.48168,35.39648
2018-05-10 17:50:00,8630330696303482410,0.00000,10.19483,9.10424,13.26435,7.33602,14.29125,9.83525,10.39852,58.62560,0.06456,34.86398,74.19536,87.22852,30.31553,14.08338,93.27978,57.19196,30.28248,88.90401,86.25564,93.20468
2018-05-10 17:51:00,3590433799317661776,1.00000,15.44986,6.50131,12.65513,11.72005,8.91729,3.23400,11.97328,61.18726,11.79587,47.17621,74.28556,69.62058,64.56723,73.52589,21.92691,24.71432,39.56764,59.14390,97.63574,46.00613
2018-05-10 17:52:00,8630330696303481032,1.00000,14.13237,9.18049,14.00953,15.76970,8.84220,11.53036,9.66300,57.49224,3.16042,25.17712,72.03316,58.99771,6.45889,10.26504,33.18666,95.77680,65.10243,97.98276,8.45078,83.79410
2018-05-10 17:53:00,8630330696303481891,1.00000,9.37398,14.30829,12.41009,11.98630,8.77892,14.88804,10.45902,61.21667,0.02969,22.39654,74.42114,36.04466,46.47004,41.59801,63.54537,18.22545,65.52916,37.69186,78.17709,29.06094
2018-05-10 17:54:00,863033069630348040,1.00000,14.05226,10.51532,11.72571,14.85557,10.46292,9.81129,9.50868,54.36247,2.91529,36.50988,43.41639,8.71203,49.53229,96.14582,54.13360,30.20816,24.01617,80.16136,70.54419,28.76587
2018-05-10 17:55:00,3590433799317661883,1.00000,12.06252,9.99260,10.88822,15.16589,11.27291,12.18513,8.40012,37.51551,0.40326,34.25183,48.57498,84.93128,38.28696,95.83022,50.81581,21.80810,14.41565,24.16835,96.77415,12.98590
2018-05-10 17:56:00,863033069630348156,0.00000,10.49897,6.82550,13.73823,12.62289,13.86774,13.44208,13.97430,78.24348,0.08769,36.00801,41.22188,77.02697,99.39916,38.29107,91.63154,10.96845,83.52729,58.95931,34.03964,63.90509
2018-05-10 17:57:00,8630330696303481719,1.00000,11.20246,9.79607,13.68848,10.21815,12.78672,8.56860,8.68662,61.26635,0.17021,53.58733,55.54313,27.28761,28.47924,17.61879,9.30056,9.06741,95.23318,76.15272,87.51975,94.22973
2018-05-10 17:58:00,3590433799317661503,0.00000,12.59641,9.45005,14.29054,11.14999,11.37660,9.11902,11.96299,51.99420,0.68241,49.40628,50.40809,89.54365,69.36170,46.68485,66.29663,35.70599,15.74177,17.06619,22.56719,86.25042
2018-05-10 17:59:00,8630330696303481065,0.00000,9.14928,11.39217,13.22333,9.44871,11.87801,14.71545,13.42773,56.80387,0.02452,54.06686,49.59818,37.59755,38.09068,24.27763,97.76757,13.41276,3.58817,82.19907,94.08207,38.31482
2018-05-10 18:00:00,359043379931766270,0.00000,7.79877,10.06189,11.82445,8.04662,14.41423,12.70436,12.87741,31.79488,0.00874,23.79840,54.47948,31.54031,51.00057,17.67790,9.56586,62.52840,25.48304,98.91017,98.73861,87.24520
2018-05-10 18:01:00,8630330696303481503,0.00000,10.20037,8.46492,13.28191,11.06542,13.98634,10.28801,14.41603,76.39241,0.06382,43.93010,35.81700,30.96012,41.38679,40.53880,66.71027,86.08703,47.30327,82.31300,42.40132,66.36696
2018-05-10 18:02:00,3590433799317661198,1.00000,10.40994,17.30778,16.19063,14.83278,8.48198,11.64702,14.33177,74.21903,0.07855,40.67393,43.65634,40.99913,75.95394,26.00421,28.07524,64.47734,51.50438,42.48337,79.44912,61.36966
2018-05-10 18:03:00,8630330696303482246,1.00000,12.83430,9.90777,12.58272,10.68372,13.85838,8.18149,11.04376,66.10195,0.86676,38.69178,50.49389,21.74402,60.50845,17.09857,23.70281,88.20132,52.32250,91.77919,32.82509,6.80091
2018-05-10 18:04:00,8630330696303481982,1.00000,12.25890,9.39730,15.04468,11.27328,14.92601,11.46032,18.16101,68.87688,0.48576,38.33887,58.71533,58.61019,40.25626,27.52370,86.63037,64.02088,68.82404,3.46445,44.03394,83.84110
2018-05-10 18:05:00,8630330696303481339,1.00000,12.96403,13.78877,12.77272,12.51574,10.45584,10.75522,10.02011,48.00860,0.98400,62.44016,49.54264,22.44657,68.67495,91.75049,64.41814,79.11724,64.60705,95.03379,69.04139,2.04430
2018-05-10 18:06:00,863033069630348776,0.00000,9.64942,10.76449,13.57387,12.85537,14.27238,10.61891,12.52426,52.46247,0.03840,42.56411,53.96207,66.50475,0.59998,86.69827,64.98100,40.75045,0.53219,22.76431,22.09913,28.00518
2018-05-10 18:07:00,863033069630348776,1.00000,9.21790,11.99069,14.29533,8.53516,12.12490,11.88857,11.15147,45.11218,0.02384,51.59572,51.83113,13.34831,58.20447,14.70905,29.58863,52.00986,68.55637,93.27497,55.63722,77.96167
2018-05-10 18:08:00,863033069630348743,1.00000,12.78658,10.06673,12.65092,14.12194,9.89145,12.40340,10.74558,43.35466,0.82431,56.70114,54.70989,80.07227,47.14100,17.00519,77.92609,44.15439,36.75458,72.53494,92.22325,91.17873
2018-05-10 18:09:00,8630330696303482162,0.00000,9.67590,11.89209,13.61962,9.55404,12.93181,6.60033,13.82211,30.46948,0.03866,52.15594,39.19140,60.35699,69.15811,68.56073,61.37805,98.37756,22.65379,90.27918,63.30520,98.08566
2018-05-10 18:10:00,8630330696303481479,0.00000,9.24906,11.73266,14.48022,9.66166,12.15846,11.29673,11.74665,50.58590,0.02670,52.64213,66.45708,38.91572,55.13473,42.99556,6.20987,56.46795,32.20144,79.95734,66.07315,7.27569
2018-05-10 18:11:00,8630330696303481545,0.00000,10.71014,8.62097,13.49352,8.39456,12.48569,9.04693,12.40199,84.32168,0.10709,67.96478,30.13253,21.91442,67.46146,37.92544,67.95505,6.55786,0.31896,68.01723,65.64880,10.02506
2018-05-10 18:12:00,863033069630348313,1.00000,11.14309,13.76386,12.64334,14.98045,10.68327,13.80882,13.44697,49.75537,0.16165,52.30983,46.74339,79.12749,44.70559,61.88893,3.18565,84.34631,21.81799,37.74842,31.76995,35.69259
2018-05-10 18:13:00,359043379931766635,0.00000,6.95753,10.87888,13.43822,9.14498,18.26487,15.07474,11.37856,49.66457,0.00442,72.59599,52.56331,90.55003,71.97255,37.20381,70.57718,81.69387,70.96309,84.35005,70.90768,5.95905
2018-05-10 18:14:00,359043379931766122,1.00000,9.59885,13.14115,15.04150,14.43504,7.58273,13.94619,15.02951,53.23060,0.03639,43.68972,58.11460,49.42543,24.53758,85.14615,10.03582,8.83242,44.86930,78.07593,85.07204,61.12114
2018-05-10 18:15:00,8630330696303481214,1.00000,9.13276,11.49102,11.56619,12.29762,9.32167,13.55264,15.08696,54.14135,0.02458,37.83688,51.90910,1.04687,45.41511,87.82934,23.11166,41.38637,75.47062,6.79622,80.11786,31.11604
2018-05-10 18:16:00,8630330696303481875,1.00000,8.41240,9.43204,11.61149,14.05105,10.51400,14.12218,11.67336,55.77737,0.01357,33.27353,56.81462,44.03721,23.76280,40.10623,38.38157,29.51333,82.41943,30.19389,83.79884,19.32285
2018-05-10 18:17:00,3590433799317662055,1.00000,12.03309,10.33391,15.08039,12.22451,11.65920,10.85075,8.22412,42.98805,0.38912,55.70277,52.59778,75.03986,75.77578,36.89545,65.38270,94.71351,31.81282,36.31377,41.46723,34.22134
2018-05-10 18:18:00,3590433799317662451,0.00000,9.44480,10.37002,15.24384,8.80235,12.06067,10.10892,15.88591,62.90609,0.03093,59.91494,48.65134,9.14433,47.30126,97.14648,51.31976,52.20949,23.53752,43.42466,33.55766,70.03066
2018-05-10 18:19:00,863033069630348685,1.00000,13.23808,9.70286,13.61760,13.61012,7.52325,11.20964,10.20866,39.34915,1.29293,28.22453,65.88414,39.13729,78.38373,29.46462,77.29441,31.44061,86.30985,58.38238,56.97706,94.66914
2018-05-10 18:20:00,863033069630348297,0.00000,12.22685,7.50415,15.58610,10.14242,13.64177,14.40948,13.15710,40.27549,0.47209,38.50967,26.23316,44.33388,21.14037,17.65933,4.34270,0.79739,81.53919,7.16387,0.70565,98.45836
2018-05-10 18:21:00,8630330696303482329,1.00000,13.99387,12.00075,12.83839,12.89708,7.13267,11.87295,13.35352,35.47794,2.75304,51.69846,30.84208,63.91156,25.88137,6.16757,94.63424,47.36945,41.91359,61.20232,4.69889,2.19177
2018-05-10 18:22:00,3590433799317661628,0.00000,9.22326,13.08994,14.46136,15.51543,12.70790,15.02725,14.74955,59.50824,0.02638,23.92836,48.40151,16.09770,87.77628,62.48586,76.21840,44.94012,72.37603,14.47578,87.69477,89.59107
2018-05-10 18:23:00,3590433799317661396,0.00000,9.99547,12.35907,13.56118,11.67039,16.81930,17.68183,13.11307,39.83905,0.05285,33.41349,48.78672,76.48024,74.42152,96.04219,52.90858,61.22812,73.90674,49.83457,60.87462,46.09115
2018-05-10 18:24:00,359043379931766015,0.00000,13.35864,7.59584,16.22040,14.60774,11.43094,12.30626,8.86020,42.30203,1.46104,18.88773,20.30463,96.96286,9.89095,60.09002,66.50315,92.68854,66.25775,55.14301,96.89645,55.53214
2018-05-10 18:25:00,863033069630348164,1.00000,13.08602,10.30294,13.70212,15.84150,10.95827,12.21772,8.39968,58.14909,1.11120,36.48844,71.88803,33.68317,88.65276,70.69866,15.83509,28.36010,58.77003,76.11122,1.82848,24.46708
2018-05-10 18:26:00,3590433799317662253,1.00000,9.97070,7.61707,8.97910,12.42120,9.84680,15.28906,15.86203,56.87784,0.05276,41.09264,33.30620,58.76957,77.86081,1.53751,24.95249,88.75526,30.71102,70.04480,78.67113,47.55995
2018-05-10 18:27:00,359043379931766387,1.00000,11.20347,8.80241,8.36115,8.98154,14.89058,13.39712,16.83856,55.63105,0.17048,9.95791,52.25604,68.42882,49.25706,68.25191,48.73300,49.97207,75.97694,42.89323,0.42935,78.95924
2018-05-10 18:28:00,3590433799317661826,1.00000,13.56999,13.68329,8.94526,10.21627,11.51652,8.14802,11.97572,63.27101,1.80245,30.34057,63.45062,82.15809,40.22369,51.23474,13.60131,63.63427,57.51911,54.35654,73.06624,47.06512
2018-05-10 18:29:00,863033069630348891,0.00000,6.63758,9.03268,12.50252,10.87971,16.23332,15.88102,11.67858,33.86687,0.00460,57.86882,44.25595,23.70205,41.67453,91.41387,31.53940,47.57814,29.85974,3.79109,49.49905,43.78837
2018-05-10 18:30:00,863033069630348735,1.00000,8.90557,16.60273,15.13204,13.52895,7.43822,14.37568,10.96355,36.80752,0.01984,50.97745,64.68748,88.41606,45.07932,49.33211,21.22440,62.14972,62.57469,76.15275,0.23851,71.54683
2018-05-10 18:31:00,3590433799317661693,1.00000,4.97288,11.66441,13.34948,12.37258,12.71426,6.99744,14.45402,47.37694,0.00279,34.41768,53.33593,43.07064,42.90624,57.21596,77.72560,48.83587,93.63134,2.62401,4.18251,18.05711
2018-05-10 18:32:00,863033069630348396,1.00000,12.46333,9.97340,12.38350,14.30258,10.43414,13.71293,15.76069,55.86754,0.59711,37.35069,54.92152,5.88378,71.27452,9.35494,94.04118,46.30285,3.07918,15.40455,16.57874,69.87714
2018-05-10 18:33:00,8630330696303481891,1.00000,8.97635,20.22528,12.88107,12.98793,9.10193,13.20117,15.34722,49.20473,0.02188,58.33248,53.75092,14.00827,98.96356,16.53074,41.20315,1.94016,22.48602,24.52645,25.55383,72.17278
2018-05-10 18:34:00,863033069630348875,0.00000,10.38892,8.92042,16.18037,9.77003,10.80205,13.50833,13.41025,53.66071,0.07875,53.13168,69.95582,19.54573,48.74368,45.34756,70.27972,37.06866,36.19998,46.45313,66.78666,2.00561
2018-05-10 18:35:00,359043379931766973,1.00000,11.19535,9.97730,12.54539,9.67748,11.38026,7.09760,8.11122,42.56861,0.16919,71.00882,47.04701,36.97087,16.78390,14.52625,70.75248,63.08220,43.21554,19.10285,88.08310,57.43181
2018-05-10 18:36:00,3590433799317661420,1.00000,8.75999,12.47867,10.59613,11.30670,10.18745,16.65047,14.63355,47.77069,0.01844,36.60740,29.71565,10.38718,34.09019,77.93477,84.40403,42.25778,90.80097,29.05881,51.17073,36.97674
2018-05-10 18:37:00,863033069630348479,1.00000,11.72693,11.84213,13.95907,12.86071,9.09751,15.08139,11.73185,57.18453,0.28659,52.49568,40.07927,74.70857,10.58071,47.98990,62.12864,95.13012,59.24407,14.27425,96.03923,41.11171
2018-05-10 18:38:00,359043379931766312,1.00000,11.99215,10.32091,15.30166,12.42596,12.68673,9.86648,8.93518,62.10949,0.37437,26.87612,54.44443,88.76938,35.38273,73.06808,73.69543,15.58709,10.48376,73.47309,51.54289,65.29107
2018-05-10 18:39:00,3590433799317661297,1.00000,11.83475,12.14115,15.16570,11.74085,10.93346,11.47326,8.91275,52.08698,0.32214,46.57123,63.77771,63.23529,1.39363,59.72222,50.77952,42.27748,82.77612,36.09859,82.06768,25.31478
2018-05-10 18:40:00,8630330696303481180,1.00000,12.02062,12.51351,11.24392,11.53526,11.62486,16.16663,14.42890,22.16842,0.38354,44.33505,35.10415,97.69486,4.00603,34.79997,86.76333,4.78335,35.46648,34.89932,71.66900,76.91757
2018-05-10 18:41:00,8630330696303482105,1.00000,14.93303,9.34491,12.38653,15.51271,9.00626,8.93717,8.22750,63.48214,7.03549,21.89682,56.40990,28.04273,28.00463,85.21077,11.68191,22.01536,83.99283,5.36922,12.95143,15.10320
2018-05-10 18:42:00,863033069630348735,1.00000,14.27469,9.55699,12.63471,11.37864,8.74821,8.08316,13.08657,50.28944,3.64185,45.53489,48.59586,91.64154,90.33621,69.10836,42.83966,39.86129,44.02577,25.35248,20.46642,90.52583
2018-05-10 18:43:00,8630330696303481222,0.00000,8.05527,10.35053,13.38615,6.86476,12.78641,11.92471,13.23265,67.36228,0.00860,51.71006,57.04273,59.03305,35.64738,95.23647,76.08759,88.43124,18.32882,15.62180,72.12397,40.07357
2018-05-10 18:44:00,8630330696303481974,1.00000,12.35228,9.55472,12.48900,13.22419,9.26114,9.99924,11.43254,61.25185,0.53322,64.78649,34.10228,38.55939,92.27035,54.79097,9.51477,89.45819,79.30902,13.74265,12.80924,72.96000
2018-05-10 18:45:00,8630330696303482097,1.00000,12.79545,8.62157,12.40439,11.63764,12.70986,7.08939,9.43993,70.77503,0.83199,14.86370,43.66580,71.07400,16.75243,45.60397,88.45358,18.74195,95.14415,32.39871,75.47064,43.15082
2018-05-10 18:46:00,3590433799317662071,0.00000,9.76849,12.37148,13.04980,15.86432,9.81046,14.39622,13.27128,62.03353,0.04361,46.35119,78.36183,4.08301,5.50322,45.65132,36.27275,47.85360,19.08268,62.52124,98.79154,33.69900
2018-05-10 18:47:00,8630330696303482394,1.00000,11.21593,12.65848,15.50310,17.56354,9.35449,11.62897,12.46677,23.54798,0.17328,60.54621,62.79970,31.79884,22.43522,19.76800,93.15742,37.34344,33.24099,42.69927,53.63350,70.98787
2018-05-10 18:48:00,3590433799317661925,1.00000,13.56501,9.04904,12.82111,12.86597,7.04901,7.48799,9.94251,39.48815,1.79248,39.58429,48.13955,13.13910,95.62528,55.27093,49.17387,42.22321,79.98874,97.05885,4.01993,33.72961
2018-05-10 18:49:00,863033069630348883,0.00000,13.36731,11.73630,14.57110,12.90418,8.24344,10.54876,9.69999,40.25200,1.47233,52.39620,58.64569,48.48503,29.95577,83.34825,19.94325,7.59509,1.15295,78.54186,80.78551,62.37804
2018-05-10 18:50:00,8630330696303482378,0.00000,8.54951,11.08261,12.60271,12.62986,13.13504,11.43953,16.78162,55.80335,0.01401,36.42944,43.11388,32.05725,29.11397,7.88993,49.14948,71.75853,53.55496,8.00032,69.84644,38.83586
2018-05-10 18:51:00,863033069630348784,1.00000,13.15319,7.86148,13.81318,13.33359,9.47940,11.26880,11.57010,45.90222,1.18835,55.33241,38.94404,87.07436,70.13259,82.13493,5.43715,92.55861,94.68132,7.29845,42.94132,1.95072
2018-05-10 18:52:00,359043379931766411,1.00000,7.34474,18.20413,16.38374,15.10270,6.36694,12.54920,14.95521,52.40525,0.00636,36.90777,51.23994,95.53788,21.54167,75.20401,51.32311,31.02037,66.42740,71.75558,30.72636,17.69952
2018-05-10 18:53:00,359043379931766478,0.00000,12.31207,17.63726,14.96968,14.06065,11.02446,13.16371,13.57391,61.83366,0.51688,38.51621,69.48733,25.66578,7.44555,6.10842,86.56879,28.23803,1.98824,14.82335,5.84816,3.56466
2018-05-10 18:54:00,8630330696303482089,0.00000,11.14501,7.46225,12.36006,8.87964,13.95664,8.90837,13.48860,34.19526,0.16216,26.00122,32.74994,18.62450,20.46082,12.55950,52.98247,50.11394,43.04468,41.84824,19.79645,1.26449
2018-05-10 18:55:00,3590433799317662386,1.00000,11.34217,14.23463,15.69220,14.78677,6.65918,12.57939,17.58866,64.52797,0.19784,43.37749,67.27375,56.83038,44.86252,15.13483,40.69695,91.19690,85.90127,49.45362,1.69271,35.63722
2018-05-10 18:56:00,863033069630348792,0.00000,10.62196,11.74789,11.31802,10.70669,14.02336,15.01504,14.78799,46.14925,0.09812,56.69499,66.29347,22.75896,70.73269,52.04605,4.31163,16.57244,84.16402,41.85481,50.15708,17.47688
2018-05-10 18:57:00,359043379931766759,0.00000,11.04893,13.54378,14.03346,13.87009,8.63490,12.92954,14.57350,31.52751,0.14708,26.43156,37.92471,49.28615,11.77213,16.63459,75.18389,56.94389,15.90950,17.53797,60.99280,72.00460
2018-05-10 18:58:00,3590433799317661222,1.00000,11.81829,9.65980,16.50906,14.52608,9.73597,13.07442,5.88583,57.18724,0.31375,60.55961,39.72082,19.00349,86.11506,16.02293,10.70051,78.43171,80.90080,38.23569,66.37377,30.94861
2018-05-10 18:59:00,863033069630348081,0.00000,11.78583,8.71611,14.24464,8.21661,14.16483,11.80723,13.42659,39.65944,0.30615,54.83833,77.38463,38.05836,1.26921,68.88271,90.51265,47.70583,96.52344,3.66714,35.66944,63.57333
2018-05-10 19:00:00,8630330696303482055,1.00000,14.88539,10.13380,13.01307,12.85817,9.26288,7.47299,12.16929,63.24957,6.70885,61.54078,49.64692,53.29667,73.63317,72.29814,12.21489,43.36682,21.91068,76.09430,68.99833,28.83487
2018-05-10 19:01:00,359043379931766437,1.00000,15.17680,10.16638,17.13913,18.06890,7.63734,16.18379,6.73793,70.42061,8.97670,48.16334,19.16923,39.04151,77.02162,97.76658,14.70864,63.45506,53.21072,68.59931,75.68278,15.84332
2018-05-10 19:02:00,3590433799317661297,0.00000,13.28023,9.41748,11.33297,10.75269,8.71260,3.99838,9.06758,55.70933,1.34990,19.00733,28.38033,69.68904,54.02022,17.72332,78.60333,60.77984,0.07032,96.51792,15.90901,65.66644
2018-05-10 19:03:00,8630330696303481156,1.00000,12.23922,16.52078,11.94754,12.50637,11.61363,14.49709,16.93299,31.86448,0.47871,42.34518,38.75940,0.91163,76.84579,99.48493,36.97845,79.07171,16.31117,46.74524,64.35846,82.78996
2018-05-10 19:04:00,8630330696303481677,0.00000,10.71253,9.31800,9.61551,12.03922,11.92472,13.68146,16.16767,76.19506,0.10546,41.48631,49.29955,63.95233,71.57845,5.56376,9.71037,20.62808,17.08176,13.60298,41.68297,96.13866
2018-05-10 19:05:00,8630330696303482030,0.00000,11.86627,10.49717,11.84563,11.12029,12.35303,15.27989,15.20988,71.05716,0.33043,40.88640,60.61979,41.13410,2.57322,34.72217,34.81562,65.05467,98.26934,94.05424,6.08620,48.56142
2018-05-10 19:06:00,8630330696303482154,1.00000,10.63618,12.71558,13.07195,13.31095,12.38281,14.51644,11.60222,69.71161,0.09812,45.86722,51.52010,15.38972,92.98381,0.22773,90.50132,14.46928,90.62398,66.93264,32.72239,73.86268
2018-05-10 19:07:00,863033069630348156,1.00000,9.77153,8.77708,13.18446,12.88868,9.81312,13.53926,12.61166,57.79062,0.04377,53.24790,45.38708,86.55302,18.19881,71.35946,66.61088,11.75048,12.57768,47.84799,15.31222,38.80172
2018-05-10 19:08:00,863033069630348503,1.00000,12.29832,9.91268,12.94466,11.16175,12.52741,7.65257,10.39990,29.23841,0.50639,59.34268,31.61419,10.73268,0.53821,33.48334,35.23574,64.74934,4.39398,34.38617,40.99994,15.79931
2018-05-10 19:09:00,863033069630348438,1.00000,13.36259,10.41867,11.61468,12.74759,9.74601,9.10983,10.18843,27.82377,1.46640,51.93836,71.90274,94.99446,61.72749,83.33533,72.42079,98.20709,93.32894,38.98628,62.74115,6.97673
2018-05-10 19:10:00,8630330696303482402,1.00000,10.16962,13.37892,11.59315,12.72607,10.53643,15.18343,14.56524,51.81835,0.06237,33.88029,45.34923,51.50428,7.15626,2.49752,70.23417,36.57588,16.52391,5.23620,81.48758,71.75219
2018-05-10 19:11:00,3590433799317661966,1.00000,13.96722,10.08501,13.76357,14.96612,10.26983,11.07086,9.51238,55.83490,2.67961,56.31613,46.10724,24.59373,31.35442,3.64664,91.80486,79.90302,45.80371,33.41599,72.67349,35.50786
2018-05-10 19:12:00,3590433799317661362,0.00000,11.88036,10.46690,13.04636,12.83085,11.90077,11.71160,13.38977,47.46891,0.33514,44.06525,45.61481,6.62991,50.27837,77.51041,50.22200,18.13972,77.51092,57.87376,45.84511,5.28217
2018-05-10 19:13:00,359043379931766312,1.00000,12.23052,7.89824,14.08916,11.44545,12.65985,9.52823,11.51063,49.25993,0.47343,29.44683,55.73072,90.32268,41.24316,52.52738,48.29114,74.78204,93.82269,63.66326,66.65098,32.27800
2018-05-10 19:14:00,863033069630348610,1.00000,12.56349,10.74741,14.05513,16.16654,10.03411,15.43665,11.76644,23.78695,0.66153,64.51450,68.27052,17.01065,73.05876,49.96378,67.14175,55.71314,64.19837,26.10906,38.65167,2.43914
2018-05-10 19:15:00,863033069630348511,0.00000,9.41633,10.97189,13.25811,9.85469,12.96952,12.68135,13.64277,63.38924,0.03089,50.91403,59.52837,49.80938,87.00867,77.11375,97.63071,20.97183,99.33070,49.83789,32.22693,86.37436
2018-05-10 19:16:00,3590433799317662014,0.00000,10.52065,7.71351,11.25856,13.00258,13.55251,15.94215,15.62060,49.18227,0.08865,47.14542,60.67473,36.37121,62.14144,73.56991,80.26685,49.46053,20.16564,58.20929,19.84458,0.36212
2018-05-10 19:17:00,863033069630348792,1.00000,12.20640,10.12053,14.82111,14.45873,11.90582,11.94301,4.61950,59.05298,0.46365,64.94719,66.79025,42.84847,46.17929,84.79092,54.50363,51.87715,17.03023,88.24826,15.86990,54.17588
2018-05-10 19:18:00,8630330696303481198,0.00000,9.72593,10.97793,12.85816,8.04342,12.73253,11.13957,12.71225,59.19672,0.03940,62.43731,33.94515,55.11711,21.41175,29.45517,66.93444,89.70091,25.98701,71.09211,92.36204,39.93519
2018-05-10 19:19:00,359043379931766114,0.00000,11.08671,10.68403,14.33924,11.26149,9.70258,12.94043,14.92815,69.16298,0.15055,48.99912,59.52743,33.47616,88.61190,36.71563,39.31128,1.68366,85.80713,90.64821,14.84420,38.49641
